cliente_id,idade,uf,escolaridade,estado_civil,profissao,segmento,renda_mensal,score_credito,tempo_relacionamento_meses,qtd_produtos,agencia_id,gerente_id,canal_preferencial,produto_principal,media_qtd_pix_6m,media_valor_pix_6m,valor_total_pix_6m,qtd_transacoes_cartao_6m,valor_cartao_6m,qtd_login_app_30d,qtd_tentativas_login_falha_30d,qtd_contestacoes_12m,dias_desde_ultima_fraude,tipo_fraude,valor_fraude,qtd_protocolos_atendimento_90d,tempo_resolucao_dias,teve_estorno,percentual_estornado,reclamacao_bacen,reclamacao_consumidor_gov,vulnerabilidade_digital_score,advogado_id,prob_judicializacao_teorica,judicializou
39718,24,PR,Medio,Casado,CLT,Varejo,3882.52,524,89,2,574,3177,Internet Banking,Investimentos,26,44.84,6199.69,55,11085.95,21,2,0,750,Conta invadida,434.28,0,9,0,0.033,0,0,14.9,278,0.0919,0
39719,48,GO,Medio,Casado,Estudante,Varejo,3277.24,707,146,4,117,186,App,Cartao credito,18,615.24,53429.67,48,6125.54,42,2,0,13,Conta invadida,432.25,3,20,1,0.72,0,0,26.2,0,0.0322,0
39720,61,DF,Superior,Casado,CLT,Aposentado,3012.58,815,37,1,767,1670,Agencia,Seguro,23,623.1,79511.9,54,6098.73,16,2,0,20,Cartao clonado,1903.29,2,24,1,0.879,0,0,45.7,0,0.0561,0
39721,45,SC,Superior,Solteiro,Autonomo,Aposentado,4562.67,599,35,2,166,1085,Agencia,Cartao credito,21,384.2,40786.79,37,28591.89,18,0,0,106,Pix falso,1534.12,1,9,1,0.802,0,0,46.1,0,0.0414,0
39722,31,RS,Superior,Casado,Estudante,Varejo,4584.41,690,41,2,274,1197,App,Conta corrente,28,81.13,13665.5,49,3268.54,37,0,0,83,Golpe do motoboy,2374.65,0,15,0,0.002,0,0,37.6,0,0.1085,1
39723,32,SC,Superior,Casado,CLT,Varejo,5283.32,840,64,2,278,976,App,Investimentos,26,110.14,14839.42,42,4240.82,39,1,0,34,Conta invadida,3088.03,1,23,1,0.744,0,0,40.5,0,0.0531,0
39724,51,RS,Superior,Casado,CLT,Varejo,2519.44,670,41,1,408,1903,App,Cartao credito,26,168.06,24224.86,56,1662.56,38,3,0,31,Pix falso,10347.1,6,59,0,0.058,1,0,36.9,15,0.8665,1
39725,51,SP,Fundamental,Casado,Desempregado,Aposentado,1944.83,605,47,1,60,2756,Internet Banking,Cartao credito,25,257.32,35074.87,44,4985.42,14,3,1,63,Pix falso,1598.89,2,9,1,0.87,0,0,65.5,0,0.0579,0
39726,47,ES,Superior,Solteiro,CLT,Alta renda,14186.94,518,75,2,721,2462,App,Cartao credito,32,3663.73,622814.54,70,7640.59,37,6,0,46,Engenharia social,3765.15,0,13,1,0.977,0,1,11.0,15,0.0894,0
39727,41,RS,Medio,Casado,Servidor publico,Aposentado,5168.51,666,77,3,481,2066,Internet Banking,Conta corrente,17,624.45,56999.45,42,5311.27,23,2,0,116,Emprestimo fraudulento,14099.05,2,26,0,0.175,0,0,35.9,0,0.3435,0
39728,45,MG,Medio,Casado,Autonomo,MEI,2393.16,556,51,1,187,37,Telefone,Conta salario,20,318.43,39219.92,46,2549.73,22,2,0,95,Boleto falso,2131.85,3,9,0,0.015,1,0,64.1,0,0.2683,0
39729,41,MG,Pos-graduacao,Casado,Aposentado,Aposentado,3937.64,665,45,1,77,1638,Internet Banking,Conta corrente,23,234.81,27148.54,54,7867.73,21,1,0,75,Boleto falso,862.14,1,32,0,0.155,1,0,42.7,0,0.3408,0
39730,36,SP,Pos-graduacao,Divorciado,Autonomo,Private,51823.61,815,130,2,275,356,App,Investimentos,39,5385.19,1259249.75,70,118112.7,34,1,1,252,Engenharia social,1387.44,4,32,1,0.716,0,0,18.2,0,0.0745,0
39731,53,MG,Medio,Divorciado,Aposentado,Universitario,2184.89,842,28,1,457,1421,App,Conta corrente,17,56.76,5350.74,47,753.32,34,7,0,6,Engenharia social,3565.87,2,17,0,0.013,1,0,25.3,0,0.2082,0
39732,47,SC,Medio,Divorciado,Estudante,MEI,5746.49,616,92,1,126,2263,Caixa Eletronico,Investimentos,18,779.47,74275.05,58,15207.13,13,2,0,340,Pix falso,7050.48,2,39,0,0.004,0,0,35.2,0,0.3082,1
39733,61,SP,Fundamental,Casado,Servidor publico,Universitario,1462.85,829,82,3,89,1169,WhatsApp,Financiamento,15,82.54,7116.21,53,1343.85,17,2,0,415,Pix falso,2201.46,2,32,0,0.079,0,0,43.1,115,0.3425,0
39734,59,PE,Medio,Solteiro,Servidor publico,Aposentado,3537.62,561,63,3,788,1201,App,Seguro,22,420.7,52896.0,57,4194.0,41,0,0,147,Golpe do motoboy,2339.46,0,16,1,0.752,0,0,48.7,0,0.0464,1
39735,46,SP,Medio,Casado,CLT,MEI,2781.57,596,55,2,358,892,Agencia,Seguro,23,215.36,26944.18,42,5048.9,18,2,0,103,Golpe do motoboy,3453.42,1,13,0,0.0,0,1,21.2,141,0.2049,1
39736,51,PE,Fundamental,Solteiro,Aposentado,Alta renda,10177.65,713,97,3,85,2976,App,Cartao credito,25,2473.2,375434.19,63,3905.24,40,1,0,146,Cartao clonado,957.64,1,40,1,0.778,0,0,29.3,0,0.0941,0
39737,28,PR,Medio,Casado,Aposentado,Universitario,1883.47,609,75,3,61,3274,WhatsApp,Financiamento,15,195.22,16140.3,46,1431.38,21,1,0,23,Emprestimo fraudulento,4778.17,0,9,1,0.909,0,0,22.4,151,0.0663,0
39738,41,PE,Medio,Solteiro,Aposentado,Alta renda,10007.84,824,49,1,669,3393,App,Conta corrente,22,788.91,99489.54,73,24511.73,30,0,0,598,Pix falso,1124.38,0,52,1,0.833,0,0,34.0,0,0.1779,0
39739,47,RJ,Medio,Casado,CLT,Varejo,5108.42,701,16,1,711,12,App,Conta corrente,23,443.67,52001.72,33,2844.2,33,2,1,237,Pix falso,18745.6,1,16,0,0.035,1,1,27.6,0,0.5748,1
39740,18,RJ,Medio,Casado,CLT,Varejo,2647.42,444,111,4,451,2019,App,Seguro,20,271.05,29164.69,41,2239.14,39,1,1,495,Engenharia social,587.47,2,24,1,0.945,0,0,38.3,0,0.0459,0
39741,48,RS,Fundamental,Casado,CLT,Varejo,1862.19,536,120,3,105,3257,App,Cartao credito,19,82.09,9177.91,41,2231.83,35,3,0,218,Pix falso,2358.81,2,15,0,0.092,0,0,55.0,0,0.1717,0
39742,28,RJ,Superior,Casado,Estudante,MEI,7718.88,799,59,1,701,2458,App,Conta corrente,16,122.5,11110.03,48,4058.94,32,1,1,78,Pix falso,13742.93,3,56,1,0.805,0,0,17.5,0,0.2175,0
39743,29,DF,Medio,Solteiro,Autonomo,Varejo,3831.5,812,91,1,784,2368,App,Financiamento,20,90.63,10494.26,50,5315.52,45,2,0,15,Pix falso,2621.68,2,16,1,0.865,0,0,51.2,0,0.0606,1
39744,34,SC,Superior,Casado,Estudante,Varejo,3894.0,582,65,3,703,1177,Caixa Eletronico,Cartao credito,18,1660.58,159380.8,66,2604.63,25,1,0,178,Conta invadida,3566.49,2,13,1,0.939,0,0,60.2,0,0.0548,0
39745,42,RJ,Medio,Casado,Servidor publico,Varejo,1682.29,641,74,4,469,1623,Internet Banking,Investimentos,18,120.06,13197.31,37,4440.84,24,1,0,480,Engenharia social,4536.78,0,64,0,0.009,0,1,58.3,129,0.7616,0
39746,22,SP,Pos-graduacao,Solteiro,Autonomo,Alta renda,8933.32,609,42,3,295,3,Agencia,Emprestimo,36,865.88,189155.92,62,13303.15,20,2,2,142,Pix falso,5556.46,6,32,1,0.921,0,0,43.4,0,0.1907,1
39747,55,PR,Pos-graduacao,Solteiro,Autonomo,Varejo,2354.46,610,110,2,309,2162,Caixa Eletronico,Conta corrente,30,245.13,44364.66,51,3394.11,16,0,0,59,Golpe do motoboy,2954.22,0,19,1,0.502,0,0,32.5,0,0.0402,0
39748,45,PR,Medio,Solteiro,Estudante,MEI,1234.66,583,45,2,553,3253,WhatsApp,Seguro,22,104.61,12633.88,42,1423.88,23,2,0,40,Conta invadida,876.64,2,37,1,0.986,0,1,18.9,0,0.0822,0
39749,71,DF,Medio,Solteiro,CLT,Varejo,2761.38,592,73,1,196,1767,App,Cartao credito,20,634.61,77119.64,47,2912.33,29,2,0,600,Pix falso,1510.65,1,29,1,0.965,0,0,49.9,0,0.085,0
39750,47,SC,Medio,Casado,Servidor publico,Varejo,3423.16,695,29,3,447,3460,Internet Banking,Investimentos,21,182.0,21959.79,61,2294.49,19,0,0,109,Emprestimo fraudulento,20222.37,2,16,1,0.886,0,0,12.7,0,0.0999,0
39751,51,SP,Superior,Casado,Autonomo,Alta renda,12403.08,520,73,3,123,2252,App,Conta corrente,30,589.79,89060.99,65,5297.62,33,2,0,98,Conta invadida,4131.81,0,34,0,0.022,0,0,31.1,0,0.2493,0
39752,29,SP,Medio,Viuvo,CLT,Universitario,1068.31,552,36,3,754,1123,App,Conta corrente,27,90.41,14490.0,44,872.67,41,3,0,420,Golpe do motoboy,565.58,1,46,1,0.982,1,0,29.6,0,0.1718,0
39753,24,PR,Medio,Solteiro,Autonomo,Varejo,5304.18,681,114,1,622,3483,App,Cartao credito,11,248.6,14358.68,40,1393.9,33,2,0,155,Golpe do motoboy,692.55,0,32,1,0.564,1,0,18.6,151,0.154,0
39754,51,SP,Superior,Casado,Desempregado,Aposentado,3094.93,791,99,1,600,1491,App,Conta corrente,21,136.66,13930.04,34,10772.75,40,13,0,149,Pix falso,4209.88,3,35,1,0.794,0,0,27.0,0,0.0819,0
39755,26,RS,Pos-graduacao,Casado,Estudante,MEI,9881.04,759,89,5,710,728,App,Conta salario,20,1641.38,189685.77,33,11220.78,34,0,0,18,Pix falso,1826.13,0,10,1,0.827,0,0,35.5,0,0.0362,0
39756,52,SP,Medio,Viuvo,CLT,MEI,5032.12,659,88,4,601,1520,App,Conta corrente,17,684.82,69621.33,50,4374.9,35,5,0,14,Pix falso,4102.91,1,30,1,0.956,1,0,22.7,219,0.2184,0
39757,68,PR,Medio,Casado,Estudante,Varejo,2471.04,560,45,2,221,573,App,Conta corrente,9,426.29,20288.51,41,3178.6,30,2,0,110,Emprestimo fraudulento,12446.66,0,44,1,0.544,0,0,60.2,0,0.3037,0
39758,56,ES,Medio,Casado,Estudante,Varejo,5334.06,817,78,2,485,3219,App,Financiamento,19,360.05,40602.47,53,17644.73,43,0,0,265,Engenharia social,2149.05,1,48,1,0.754,0,0,40.2,0,0.1123,0
39759,51,CE,Superior,Viuvo,CLT,Universitario,2008.09,679,46,6,582,733,WhatsApp,Investimentos,23,49.04,6250.66,46,2297.09,23,0,0,144,Pix falso,3078.79,2,10,1,0.753,0,0,15.2,0,0.0273,0
39760,46,PE,Medio,Solteiro,CLT,Alta renda,6287.83,913,60,4,235,2792,Agencia,Investimentos,35,228.35,38749.25,79,6597.79,14,2,0,230,Pix falso,2304.7,1,19,1,0.56,0,0,53.4,0,0.094,0
39761,36,SC,Medio,Divorciado,Autonomo,MEI,3614.54,828,74,2,79,2887,Internet Banking,Conta corrente,33,402.0,70471.49,52,1919.79,20,1,0,571,Cartao clonado,1523.46,6,25,1,0.807,0,0,46.4,0,0.0796,0
39762,40,GO,Fundamental,Solteiro,Autonomo,Varejo,7529.98,614,46,1,644,2837,App,Emprestimo,23,1520.56,167972.04,45,17689.45,40,0,1,107,Conta invadida,1161.6,1,11,0,0.004,1,0,28.8,0,0.1643,0
39763,34,GO,Superior,Solteiro,Autonomo,Aposentado,1866.92,877,53,2,344,1569,App,Conta salario,18,214.02,22719.48,40,1877.25,38,0,0,20,Golpe do motoboy,2018.2,1,24,1,0.657,0,1,11.3,0,0.0504,0
39764,22,SP,Medio,Divorciado,Autonomo,MEI,4483.83,751,30,1,43,2629,App,Investimentos,22,499.97,58655.86,42,9025.57,38,2,0,35,Cartao clonado,704.74,1,45,0,0.059,0,0,24.4,0,0.1988,0
39765,43,SP,Medio,Casado,Aposentado,MEI,3811.1,587,26,2,703,3202,Agencia,Cartao credito,28,213.04,32048.68,57,10168.13,20,1,0,56,Pix falso,1224.34,2,39,0,0.002,1,0,39.0,0,0.4404,0
39766,59,GO,Medio,Casado,CLT,Aposentado,2974.29,525,66,2,606,756,App,Conta corrente,24,394.84,55824.57,53,1582.66,35,6,0,43,Pix falso,979.68,0,11,1,0.817,0,0,45.2,211,0.0709,0
39767,23,SP,Superior,Casado,CLT,Varejo,981.28,747,57,1,5,981,Internet Banking,Cartao credito,23,367.5,44838.37,43,768.76,15,1,0,177,Pix falso,381.61,1,9,0,0.039,0,1,32.0,8,0.2199,0
39768,63,RJ,Superior,Solteiro,Autonomo,Varejo,5129.53,824,96,1,586,780,App,Conta corrente,23,343.65,43254.49,38,8726.33,40,2,1,43,Pix falso,3582.67,1,5,1,0.704,0,0,44.0,283,0.0661,0
39769,60,SP,Medio,Casado,Desempregado,Varejo,3659.22,686,79,4,425,302,App,Conta corrente,19,748.4,85416.95,52,2882.88,36,6,1,222,Cartao clonado,4873.39,0,26,0,0.112,0,0,43.2,0,0.1869,0
39770,48,CE,Pos-graduacao,Casado,Autonomo,Aposentado,2160.13,587,69,2,135,1049,App,Conta corrente,21,242.49,30661.51,54,6167.82,47,0,0,2,Engenharia social,2771.09,3,17,0,0.003,0,0,56.0,0,0.157,0
39771,48,SP,Fundamental,Casado,CLT,Varejo,4408.83,818,8,1,489,2348,Internet Banking,Cartao credito,23,858.17,111319.22,49,4360.57,18,1,1,340,Engenharia social,405.39,1,18,1,0.665,0,1,40.3,0,0.0618,0
39772,39,MG,Medio,Casado,CLT,MEI,2121.99,688,66,1,522,1192,Internet Banking,Conta corrente,25,112.44,14419.41,59,2810.26,13,2,0,624,Pix falso,1322.33,2,15,1,0.782,0,0,39.4,0,0.0445,0
39773,43,SP,Medio,Solteiro,CLT,Varejo,2574.39,844,93,1,361,683,Internet Banking,Conta corrente,27,939.51,150409.22,45,3782.15,13,2,0,352,Golpe do motoboy,2213.54,1,43,0,0.047,0,0,40.0,0,0.2512,0
39774,35,SP,Superior,Divorciado,CLT,Varejo,4236.54,650,82,3,318,2354,Internet Banking,Emprestimo,19,572.32,66893.06,45,8543.68,16,1,0,243,Conta invadida,433.82,0,5,1,0.903,0,0,44.5,0,0.0266,0
39775,42,SP,Fundamental,Viuvo,CLT,Alta renda,10180.96,542,56,4,245,1566,Internet Banking,Conta corrente,36,357.38,69672.63,61,22319.14,16,1,0,98,Pix falso,1157.66,2,10,0,0.048,0,0,39.6,0,0.1483,1
39776,44,RS,Medio,Casado,CLT,MEI,4116.62,694,82,2,679,888,App,Conta corrente,22,247.8,29785.36,47,4650.87,37,4,0,10,Pix falso,3836.35,2,20,0,0.017,0,0,52.9,0,0.2063,0
39777,70,SP,Pos-graduacao,Casado,Aposentado,Varejo,2390.56,776,40,4,697,2650,WhatsApp,Cartao credito,13,727.12,46087.47,36,3697.07,16,1,0,79,Engenharia social,2324.1,0,16,1,0.529,0,0,41.2,0,0.0407,0
39778,50,PE,Pos-graduacao,Casado,CLT,Alta renda,14019.02,519,53,3,577,2046,App,Cartao credito,35,1760.99,352554.55,74,19159.84,29,1,0,3,Pix falso,1074.93,3,34,0,0.008,1,1,21.0,9,0.6576,0
39779,39,RS,Pos-graduacao,Solteiro,Autonomo,Alta renda,16381.33,731,39,5,387,1423,WhatsApp,Conta corrente,33,1978.56,352225.07,72,14706.73,32,1,0,269,Pix falso,25495.24,3,7,1,0.448,0,0,38.3,34,0.2658,1
39780,41,SP,Superior,Casado,Empresario,Universitario,800.0,744,87,2,256,1485,App,Cartao credito,18,21.38,1852.16,46,2591.97,37,3,0,73,Pix falso,1479.33,0,7,1,0.846,0,0,27.4,300,0.0473,0
39781,31,RJ,Medio,Solteiro,CLT,Alta renda,10561.26,622,75,4,32,2606,Internet Banking,Conta corrente,29,846.4,118450.84,68,5492.26,23,4,1,43,Cartao clonado,982.98,1,14,1,0.958,0,0,29.7,181,0.0681,0
39782,34,BA,Fundamental,Casado,Servidor publico,Varejo,2369.36,640,46,1,671,3472,Agencia,Cartao credito,20,494.92,61164.01,48,2414.36,17,1,1,51,Engenharia social,1386.62,1,33,0,0.142,0,0,37.6,170,0.2719,0
39783,56,GO,Fundamental,Casado,Estudante,Aposentado,1063.7,651,111,2,774,3216,App,Conta corrente,23,111.19,13110.43,27,657.91,36,0,0,47,Golpe do motoboy,241.14,0,5,1,0.583,0,0,42.1,0,0.0253,0
39784,35,PR,Medio,Solteiro,Aposentado,Varejo,8611.19,705,43,2,535,1345,App,Conta corrente,25,467.5,59077.06,46,1481.04,40,3,0,59,Engenharia social,1513.18,1,24,1,0.662,0,0,20.8,214,0.0604,0
39785,33,RS,Pos-graduacao,Casado,Aposentado,Alta renda,11614.85,594,104,3,575,537,App,Cartao credito,34,449.61,78987.36,75,25590.83,34,1,0,130,Golpe do motoboy,19066.88,2,14,0,0.104,0,0,37.9,0,0.3135,1
39786,33,CE,Medio,Solteiro,Autonomo,Aposentado,3092.35,581,165,2,736,253,App,Emprestimo,23,473.46,63841.31,45,3495.55,36,0,1,133,Conta invadida,5132.13,2,17,0,0.086,0,0,31.9,0,0.1221,0
39787,31,MG,Medio,Casado,Empresario,Aposentado,1161.64,673,89,1,220,2573,Caixa Eletronico,Cartao credito,27,218.52,36321.15,53,3459.77,21,0,0,173,Boleto falso,5612.07,3,11,1,0.938,0,0,43.3,71,0.0725,0
39788,59,SC,Fundamental,Casado,CLT,Private,46502.59,444,101,3,374,1787,Caixa Eletronico,Cartao credito,27,12522.97,2062316.21,81,57750.05,16,1,0,202,Cartao clonado,9539.71,2,33,1,0.744,0,0,54.8,190,0.313,0
39789,44,PR,Medio,Casado,Autonomo,Varejo,2447.82,751,40,1,2,491,Agencia,Conta corrente,28,98.19,15730.89,39,6260.2,21,2,1,227,Pix falso,681.82,4,20,1,0.905,0,1,43.1,0,0.086,0
39790,38,RS,Pos-graduacao,Viuvo,CLT,Varejo,7726.87,702,49,2,423,3428,App,Conta salario,15,542.75,43086.26,54,11891.29,37,2,1,40,Boleto falso,1491.87,1,30,1,0.783,0,0,22.8,0,0.0452,0
39791,42,CE,Pos-graduacao,Casado,CLT,Varejo,2890.55,730,151,3,309,1880,App,Conta corrente,20,133.12,15892.17,43,4507.56,37,2,0,30,Boleto falso,2484.07,0,27,0,0.019,1,0,43.6,0,0.3271,0
39792,45,BA,Medio,Casado,Autonomo,Varejo,4169.4,737,56,1,608,3140,App,Investimentos,27,40.16,6418.29,46,2517.36,34,4,2,89,Pix falso,510.29,0,17,1,0.821,0,0,48.0,0,0.0526,0
39793,31,SP,Superior,Solteiro,Desempregado,Private,30899.19,684,86,6,758,706,App,Conta corrente,43,4856.28,1097627.25,79,28187.6,34,2,0,16,Cartao clonado,6110.81,0,10,0,0.115,0,0,23.8,0,0.1474,0
39794,21,GO,Fundamental,Solteiro,Servidor publico,Universitario,1059.0,707,81,3,50,3389,App,Cartao credito,17,91.81,7692.26,47,1065.38,38,1,1,83,Engenharia social,7181.03,4,14,1,0.898,0,0,52.9,0,0.0614,0
39795,62,SP,Pos-graduacao,Solteiro,CLT,Varejo,3662.2,621,24,1,413,852,App,Cartao credito,20,333.4,34238.28,40,3440.28,40,3,0,102,Engenharia social,137.32,1,17,1,0.668,0,0,50.0,0,0.0432,0
39796,57,SC,Medio,Casado,CLT,Alta renda,12887.93,745,20,3,141,1818,Telefone,Financiamento,21,1237.84,137599.47,77,11117.7,13,3,0,558,Golpe do motoboy,1218.39,5,39,1,0.67,1,0,26.4,254,0.3574,1
39797,48,SP,Medio,Casado,CLT,Varejo,1691.34,647,257,1,112,1688,Agencia,Conta corrente,17,554.01,52353.59,47,4927.77,21,0,2,7,Pix falso,2258.17,1,30,1,0.931,0,0,39.2,75,0.1258,0
39798,56,BA,Medio,Solteiro,CLT,Varejo,7298.16,940,65,2,791,2649,Internet Banking,Conta salario,18,1605.4,143565.89,45,6407.9,17,0,0,138,Golpe do motoboy,437.0,1,21,1,0.72,0,0,36.4,212,0.067,0
39799,71,SP,Superior,Casado,Autonomo,Varejo,3452.34,533,43,4,502,1351,App,Cartao credito,16,150.98,12320.49,49,3004.51,30,1,0,210,Pix falso,2704.48,1,14,1,0.885,0,0,37.1,0,0.0448,0
39800,34,SP,Pos-graduacao,Casado,Aposentado,Varejo,8193.11,709,90,1,94,2493,Caixa Eletronico,Conta corrente,22,814.66,98476.19,35,4458.98,17,0,0,140,Pix falso,527.64,0,22,1,0.822,0,0,25.6,0,0.0424,0
39801,25,SP,Pos-graduacao,Solteiro,Aposentado,Varejo,5426.01,598,26,4,31,3057,Agencia,Conta salario,31,837.14,144940.05,42,6213.46,17,2,1,243,Engenharia social,1013.56,4,27,0,0.065,0,1,35.0,0,0.2118,0
39802,52,SC,Medio,Casado,Aposentado,Alta renda,19851.3,695,84,2,206,2812,Agencia,Conta salario,35,966.59,192445.29,57,18811.89,22,2,0,116,Pix falso,1413.12,1,11,1,0.914,0,0,16.2,259,0.0619,0
39803,20,SP,Medio,Divorciado,CLT,Varejo,3442.09,739,47,1,333,268,App,Financiamento,23,235.02,30283.7,42,4304.1,40,1,0,93,Pix falso,1282.52,4,24,0,0.009,1,1,38.4,0,0.4325,0
39804,43,GO,Medio,Solteiro,CLT,Varejo,1945.69,699,200,2,345,2285,App,Conta corrente,33,92.9,18118.91,51,1721.47,34,0,0,338,Conta invadida,1135.97,0,7,0,0.024,0,0,31.2,0,0.0707,1
39805,38,RJ,Superior,Divorciado,CLT,Varejo,2829.3,947,85,2,448,1218,Internet Banking,Financiamento,19,107.62,10239.55,35,3175.49,18,3,0,108,Pix falso,2992.43,2,13,1,0.959,0,1,36.5,0,0.0699,0
39806,52,SC,Fundamental,Solteiro,Autonomo,Alta renda,7931.08,814,19,2,425,2132,Caixa Eletronico,Conta corrente,32,493.3,86888.96,76,6257.5,28,1,0,412,Cartao clonado,1105.04,0,23,1,0.789,0,0,31.3,0,0.0565,0
39807,35,BA,Pos-graduacao,Divorciado,CLT,Alta renda,19483.52,532,93,2,271,1344,App,Cartao credito,28,867.36,137732.77,61,82875.34,32,1,0,595,Cartao clonado,830.06,1,30,1,0.833,0,0,41.2,0,0.0825,0
39808,60,DF,Superior,Viuvo,CLT,Varejo,3689.65,436,165,1,435,176,App,Financiamento,20,368.22,38867.49,44,4375.93,36,2,0,12,Conta invadida,515.47,2,29,1,0.84,1,0,13.3,0,0.0784,0
39809,31,MG,Superior,Casado,CLT,Aposentado,3102.35,594,55,3,170,1300,App,Emprestimo,21,504.23,61368.66,37,4715.62,37,1,0,48,Pix falso,1722.66,1,17,0,0.078,0,0,18.3,0,0.0995,0
39810,53,RS,Medio,Solteiro,Estudante,Varejo,1930.34,684,98,2,795,2514,App,Conta corrente,24,158.79,18294.5,38,2849.3,30,0,0,36,Conta invadida,3476.88,1,17,1,0.335,0,0,25.2,0,0.0664,0
39811,32,RJ,Superior,Casado,CLT,Aposentado,2534.06,686,54,3,695,1262,App,Emprestimo,13,988.38,62504.18,43,3512.32,28,1,1,88,Conta invadida,3566.77,1,15,1,0.786,1,0,45.6,0,0.1006,0
39812,50,SP,Superior,Casado,CLT,MEI,4399.73,738,75,4,235,443,App,Cartao credito,19,688.64,70075.28,40,12429.81,35,1,0,41,Pix falso,427.45,1,32,1,0.569,0,0,52.3,0,0.0917,0
39813,27,RS,Superior,Solteiro,CLT,Aposentado,4013.4,537,75,2,149,1980,Internet Banking,Conta corrente,23,522.02,58198.27,43,4786.67,22,2,0,26,Boleto falso,4236.49,0,28,1,0.615,0,0,33.3,0,0.0592,0
39814,42,RJ,Medio,Divorciado,CLT,MEI,5129.05,579,12,3,114,1524,Agencia,Seguro,18,702.91,76302.95,56,3861.99,23,1,0,139,Golpe do motoboy,3256.89,0,12,1,0.915,0,0,45.6,0,0.0406,0
39815,62,PR,Superior,Solteiro,CLT,Varejo,1942.93,515,56,1,3,2552,App,Cartao credito,24,267.83,32213.62,38,2509.79,37,2,0,21,Engenharia social,2084.42,4,37,0,0.002,1,0,52.9,0,0.4433,0
39816,44,SP,Fundamental,Solteiro,CLT,Aposentado,3269.02,789,92,1,295,1843,App,Cartao credito,23,70.68,9971.8,42,11376.1,35,1,0,97,Engenharia social,1228.01,1,43,1,0.462,0,0,52.8,0,0.112,1
39817,60,SC,Medio,Solteiro,Servidor publico,Alta renda,25249.07,729,51,1,50,1227,Caixa Eletronico,Conta corrente,26,2861.05,420598.99,74,16905.27,17,0,0,300,Emprestimo fraudulento,25660.35,1,42,0,0.003,1,0,20.7,0,0.8223,1
39818,42,DF,Superior,Solteiro,CLT,Aposentado,5107.13,722,64,3,453,220,App,Investimentos,19,845.46,88039.54,50,3180.17,41,4,0,13,Cartao clonado,3960.82,0,9,1,0.762,0,0,29.9,0,0.0291,0
39819,34,MG,Superior,Solteiro,CLT,Alta renda,21370.52,705,63,3,651,569,App,Cartao credito,36,1185.43,237960.62,71,31021.4,40,1,0,245,Cartao clonado,1260.42,3,33,0,0.093,0,0,33.8,158,0.3294,0
39820,45,MG,Medio,Divorciado,CLT,MEI,5095.16,838,87,1,467,760,App,Cartao credito,20,523.03,53491.32,40,8443.14,43,0,0,36,Boleto falso,3180.93,0,21,0,0.135,0,0,25.8,0,0.1131,1
39821,51,PE,Fundamental,Solteiro,CLT,Varejo,3028.55,555,28,2,399,183,WhatsApp,Emprestimo,26,94.07,11807.78,47,1568.97,25,3,0,173,Conta invadida,198.95,0,54,0,0.012,0,0,64.9,0,0.4062,0
39822,18,SP,Fundamental,Casado,CLT,Alta renda,33074.7,727,192,3,442,1609,Internet Banking,Conta corrente,32,3147.84,519431.18,68,29863.48,12,2,0,196,Engenharia social,541.15,1,7,1,0.699,0,0,66.6,0,0.0588,0
39823,50,RJ,Medio,Solteiro,CLT,Aposentado,2146.65,631,64,5,309,3214,App,Conta corrente,23,120.86,13726.6,42,1357.03,33,1,0,52,Engenharia social,1695.73,0,13,1,0.471,0,0,30.2,75,0.0498,1
39824,28,SP,Superior,Divorciado,Autonomo,Varejo,3359.51,561,96,1,513,2927,App,Conta corrente,12,686.96,49594.16,50,2053.5,34,1,0,203,Cartao clonado,6252.2,3,9,1,0.67,0,0,40.1,0,0.0396,0
39825,24,MG,Medio,Solteiro,CLT,MEI,10817.68,545,34,2,550,17,Internet Banking,Conta corrente,21,3737.98,386495.46,54,9789.59,15,1,0,229,Conta invadida,594.54,2,34,0,0.012,1,0,37.1,0,0.3304,1
39826,50,PR,Superior,Solteiro,Desempregado,MEI,5926.93,606,72,1,483,528,Caixa Eletronico,Conta salario,24,1416.45,185662.25,36,8707.46,19,2,1,164,Pix falso,6131.46,4,15,1,0.743,0,0,43.6,0,0.0628,0
39827,62,GO,Fundamental,Casado,Aposentado,Aposentado,4075.5,585,44,5,101,812,Caixa Eletronico,Conta corrente,22,80.96,10813.43,57,3597.75,16,0,1,80,Pix falso,2099.02,0,11,1,0.597,0,0,40.6,0,0.0416,0
39828,45,PE,Medio,Casado,Aposentado,Varejo,4677.98,427,59,3,279,1006,Internet Banking,Cartao credito,17,520.8,42888.94,45,21966.1,27,1,0,23,Pix falso,1604.8,0,34,1,0.833,0,0,11.8,0,0.0531,0
39829,22,RS,Superior,Solteiro,Desempregado,Alta renda,12784.16,639,72,3,681,1018,Agencia,Conta salario,20,541.01,58022.29,64,3447.35,19,3,2,52,Golpe do motoboy,692.23,3,20,1,0.877,0,0,20.8,0,0.0417,0
39830,32,BA,Superior,Casado,CLT,MEI,6086.58,817,35,4,279,3498,Internet Banking,Conta salario,25,1177.54,178712.48,34,16351.76,20,1,2,29,Boleto falso,2179.79,2,6,1,0.736,0,0,40.9,0,0.0287,0
